10/09/2021 14:04:23 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:04:24 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:04:24 [WARNI]  Số lượng hồ sơ cần kê khai: 1
10/09/2021 14:04:43 [WARNI]  BẮT ĐẦU CHẠY
10/09/2021 14:04:43 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:04:43 [WARNI]  BACKUP
10/09/2021 14:04:44 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:04:44 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:04:45 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:04:45 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:04:45 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:04:45 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:04:45 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:04:46 [WARNI]  Số lượng hồ sơ cần kê khai: 1
10/09/2021 14:07:50 [ERROR]  LOGIN_BHXH: ERROR
10/09/2021 14:10:02 [ERROR]  THUTUC_BHXH: KHONG TIM THAY NUT CHON LAO DONG!
10/09/2021 14:10:02 [WARNI]  THUTUC_BHXH: KHONG TIM THAY NUT CHON LAO DONG!
10/09/2021 14:10:02 [ERROR]  HỒ SƠ BỊ LỖI
10/09/2021 14:10:04 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:05 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:05 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:05 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:06 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:06 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:06 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:06 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:06 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:06 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:07 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:07 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:08 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:08 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:08 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:08 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:08 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:09 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:09 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:09 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:09 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:10 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:10 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:10 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:10 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:11 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:11 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:11 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:11 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:12 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:12 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:12 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:12 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:12 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:13 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:13 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:13 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:13 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:14 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:14 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:14 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:14 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:14 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:15 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:15 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:15 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:15 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:16 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:16 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:16 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:16 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:17 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:17 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:17 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:17 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:18 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:18 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:18 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:18 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:19 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:19 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:19 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:19 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:19 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:20 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:20 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:20 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:20 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:21 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:21 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:21 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:21 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:21 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:22 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:22 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:22 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:22 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:23 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:23 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:23 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:23 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:23 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:24 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:24 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:24 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:25 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:25 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:25 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:25 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:25 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:25 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:26 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:26 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:27 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:27 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:27 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:27 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:27 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:28 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:28 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:28 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:28 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:29 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:29 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:29 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:29 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:30 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:30 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:30 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:30 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:31 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:31 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:31 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:31 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:31 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:32 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:32 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:32 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:32 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:33 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:33 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:33 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:33 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:33 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:34 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:34 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:34 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:35 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:35 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:35 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:35 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:36 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:36 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:36 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:36 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:36 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:37 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:37 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:37 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:37 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:38 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:38 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:38 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:38 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:38 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:39 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:39 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:39 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:39 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:40 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:40 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:40 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
10/09/2021 14:10:40 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:40 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
10/09/2021 14:10:41 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
10/09/2021 14:10:41 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
10/09/2021 14:10:41 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:42 [WARNI]  Số lượng hồ sơ cần kê khai: 0
10/09/2021 14:10:42 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
10/09/2021 14:10:42 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:20 [WARNI]  BẮT ĐẦU CHẠY
14/09/2021 11:45:20 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
14/09/2021 11:45:20 [WARNI]  BACKUP
14/09/2021 11:45:21 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
14/09/2021 11:45:21 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
14/09/2021 11:45:21 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:22 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:22 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:22 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:22 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
14/09/2021 11:45:22 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:22 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
14/09/2021 11:45:23 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
14/09/2021 11:45:23 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
14/09/2021 11:45:24 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:24 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:24 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:24 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:25 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
14/09/2021 11:45:25 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:25 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
14/09/2021 11:45:25 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
14/09/2021 11:45:26 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
14/09/2021 11:45:26 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:26 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:26 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:26 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:27 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
14/09/2021 11:45:27 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:27 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
14/09/2021 11:45:27 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
14/09/2021 11:45:28 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
14/09/2021 11:45:28 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:28 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:28 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:28 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:29 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
14/09/2021 11:45:29 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:29 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
14/09/2021 11:45:29 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
14/09/2021 11:45:30 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
14/09/2021 11:45:30 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:30 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:30 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:31 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:31 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
14/09/2021 11:45:31 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:31 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
14/09/2021 11:45:32 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
14/09/2021 11:45:32 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
14/09/2021 11:45:32 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:32 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:33 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:33 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:33 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
14/09/2021 11:45:33 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:33 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
14/09/2021 11:45:34 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
14/09/2021 11:45:34 [WARNI]  CLIENT_TERRA: LẤY DANH SÁCH KHÁCH HÀNG THÀNH CÔNG
14/09/2021 11:45:34 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:34 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:35 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - ABC COMPANY LIMITED
14/09/2021 11:45:35 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:35 [WARNI]  CLAIMS_TERRA: LẤY DANH SÁCH HỒ SƠ - VPĐD HANKYU HANSHIN PROPERTIES CORP. TẠI TP HỒ CHÍ MINH
14/09/2021 11:45:35 [WARNI]  Số lượng hồ sơ cần kê khai: 0
14/09/2021 11:45:35 [WARNI]  CHẠY QUY TRÌNH KÊ KHAI
14/09/2021 11:45:36 [WARNI]  LOGIN_TERRA: LẤY ACCESS TOKEN THÀNH CÔNG
